32932430;/m/0gkskgs;If You Were Me-Anima Vision 2;2008;;95;"{""/m/02hwhyv"": ""Korean Language""}";"{""/m/06qd3"": ""South Korea""}";"{""/m/0hcr"": ""Animation""}"
2453726;/m/07f6by;__aruga;1991;;108;{};"{""/m/087vz"": ""Yugoslavia"", ""/m/01pj7"": ""Croatia""}";"{""/m/07s9rl0"": ""Drama"", ""/m/0hj3n01"": ""Crime Drama""}"
18557233;/m/04g2j2y;The Life of Jesus;1997;;96;"{""/m/064_8sq"": ""French Language"", ""/m/0jzc"": ""Arabic Language""}";"{""/m/0f8l9c"": ""France""}";"{""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}"
35849900;/m/0jwtmsv;Ave Caesar!;1919;;;"{""/m/06ppq"": ""Silent film"", ""/m/02ztjwg"": ""Hungarian language""}";"{""/m/03gj2"": ""Hungary""}";"{""/m/06ppq"": ""Silent film"", ""/m/07s9rl0"": ""Drama""}"
12786251;/m/02x4wcz;A Little Sex;1982;;95;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy""}"
21327459;/m/05f3dz2;As Long as You're Near Me;1909;;103;"{""/m/04306rv"": ""German Language""}";"{""/m/082fr"": ""West Germany""}";"{""/m/07s9rl0"": ""Drama""}"
1291727;/m/04qkcl;Booty Call;1909;20050376;79;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/0gsy3b"": ""Sex comedy"", ""/m/01z4y"": ""Comedy""}"
6997468;/m/0g_jmd;Border War: The Battle Over Illegal Immigration;1909;;95;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/0cshrf"": ""Political cinema"", ""/m/0jtdp"": ""Documentary""}"
5747495;/m/0f2jhv;Lage Raho Munna Bhai;1909;;144;"{""/m/03k50"": ""Hindi Language""}";"{""/m/03rk0"": ""India""}";"{""/m/03q4nz"": ""World cinema"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/01chg"": ""Bollywood""}"
18165727;/m/04cyr9f;So Well Remembered;1947;;114;"{""/m/02h40lc"": ""English Language""}";"{""/m/07ssc"": ""United Kingdom""}";"{""/m/07s9rl0"": ""Drama""}"
20813549;/m/055dfgj;Bitter Springs;1909;;89;"{""/m/02h40lc"": ""English Language""}";"{""/m/0chghy"": ""Australia"", ""/m/07ssc"": ""United Kingdom""}";"{""/m/07s9rl0"": ""Drama"", ""/m/03k9fj"": ""Adventure""}"
2898412;/m/08b1cf;In the Claws of the Big Z;;;;"{""/m/0k0sv"": ""Croatian language""}";"{""/m/01pj7"": ""Croatia""}";"{""/m/04t2t"": ""Martial Arts Film""}"
9261448;/m/02821gp;The Tiger Makes Out;1967;;94;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/01z4y"": ""Comedy""}"
18196018;/m/04cv821;Tracey Ullman: Live and Exposed;2005;;75;{};{};"{""/m/01z4y"": ""Comedy"", ""/m/0q00t"": ""Stand-up comedy""}"
24655707;/m/080njbg;Rainbow's End;1909;;60;{};"{""/m/09c7w0"": ""United States of America""}";"{""/m/0hfjk"": ""Western""}"
18961662;/m/04jn523;Genie with the Light Pink Fur;;;;"{""/m/02h40lc"": ""English Language""}";{};"{""/m/02hmvc"": ""Short Film"", ""/m/05p553"": ""Comedy film"", ""/m/0hcr"": ""Animation""}"
31620231;/m/0gmbrhj;What a Night!;1931;;58;"{""/m/02h40lc"": ""English Language""}";"{""/m/07ssc"": ""United Kingdom""}";"{""/m/0lsxr"": ""Crime Fiction"", ""/m/05p553"": ""Comedy film""}"
35936202;/m/0crxsnp;Raja Saab;1969;;90;"{""/m/03k50"": ""Hindi Language""}";"{""/m/03rk0"": ""India""}";"{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}"
8136429;/m/026sxyl;Acrobats;2005;;;"{""/m/064_8sq"": ""French Language"", ""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language""}";"{""/m/02vzc"": ""Finland""}";"{""/m/0jtdp"": ""Documentary""}"
5629680;/m/0dx5q8;The Giver;2007;;;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/07s9rl0"": ""Drama"", ""/m/06n90"": ""Science Fiction"", ""/m/01hmnh"": ""Fantasy""}"
7903143;/m/026jd_k;Kadhalukku Mariyadhai;1909;;165;"{""/m/07c9s"": ""Tamil Language""}";"{""/m/03rk0"": ""India""}";"{""/m/02l7c8"": ""Romance Film""}"
35919258;/m/0b72qrw;East Meets West;1909;;;"{""/m/03_9r"": ""Japanese Language""}";"{""/m/03_3d"": ""Japan""}";"{""/m/0gw5n2f"": ""Japanese Movies""}"
7225922;/m/0kv107;The Street Singer;1909;;;{};"{""/m/09c7w0"": ""United States of America""}";"{""/m/02hmvc"": ""Short Film"", ""/m/06ppq"": ""Silent film"", ""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie"", ""/m/04t36"": ""Musical""}"
1401244;/m/04zn3h;Swing Out, Sister;1909;;60;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/06cvj"": ""Romantic comedy"", ""/m/04t36"": ""Musical"", ""/m/01z4y"": ""Comedy"", ""/m/01g6gs"": ""Black-and-white""}"
4150907;/m/0blvh0;Aryan;1909;;;"{""/m/03k50"": ""Hindi Language"", ""/m/02hxcvy"": ""Urdu Language""}";"{""/m/03rk0"": ""India""}";"{""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama"", ""/m/01chg"": ""Bollywood""}"
23150481;/m/064pwlq;Lady L;1909;;117;{};"{""/m/0f8l9c"": ""France"", ""/m/03rjj"": ""Italy"", ""/m/07ssc"": ""United Kingdom""}";"{""/m/05p553"": ""Comedy film""}"
30809;/m/07k_8;The Thing;1909;19629760;108;"{""/m/05f_3"": ""Norwegian Language"", ""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror""}"
15131958;/m/03hjjs6;The Nest;1988;;89;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/0qdzd"": ""B-movie"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/0219x_"": ""Indie""}"
2517905;/m/07kd7n;The Fairly OddParents: Abra-Catastrophe!;2003;;72;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/0hqxf"": ""Family Film"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/0hcr"": ""Animation""}"
17849338;/m/047c0r2;The Living Koheiji;1957;;;"{""/m/03_9r"": ""Japanese Language""}";"{""/m/03_3d"": ""Japan""}";"{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/01g6gs"": ""Black-and-white""}"
30537664;/m/0g9xj8k;Qualunquemente;1909;;96;"{""/m/02bjrlw"": ""Italian Language""}";"{""/m/03rjj"": ""Italy""}";"{""/m/01z4y"": ""Comedy""}"
13266463;/m/03b_v42;Mandarin Mix-Up;1909;;20;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/02hmvc"": ""Short Film"", ""/m/06ppq"": ""Silent film"", ""/m/0219x_"": ""Indie"", ""/m/01g6gs"": ""Black-and-white""}"
4738270;/m/0ckq_v;Mirza Ghalib;1954;;145;"{""/m/03k50"": ""Hindi Language"", ""/m/02hxcvy"": ""Urdu Language""}";"{""/m/03rk0"": ""India""}";"{""/m/07s9rl0"": ""Drama"", ""/m/01chg"": ""Bollywood""}"
1138675;/m/049mql;Alexander;1909;167298192;214;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America"", ""/m/0f8l9c"": ""France"", ""/m/03rjj"": ""Italy"", ""/m/07ssc"": ""United Kingdom"", ""/m/0345h"": ""Germany"", ""/m/059j2"": ""Netherlands""}";"{""/m/0hn10"": ""LGBT"", ""/m/017fp"": ""Biography"", ""/m/03k9fj"": ""Adventure"", ""/m/04xvh5"": ""Costume drama"", ""/m/03g3w"": ""History"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film"", ""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action""}"
22593768;/m/05zsk0k;Lost in the crowd;1909;;75;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/0hn10"": ""LGBT"", ""/m/0219x_"": ""Indie"", ""/m/0jtdp"": ""Documentary""}"
61173;/m/0glq0;One Night of Love;1909;;83;"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/068d7h"": ""Romantic drama"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/01g6gs"": ""Black-and-white""}"
1729333;/m/05rn_g;The Decks Ran Red;1909;;84;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/03k9fj"": ""Adventure""}"
20479983;/m/04zwwtx;Captain Prabhakaran;1991;;;{};"{""/m/03rk0"": ""India""}";"{""/m/02kdv5l"": ""Action""}"
30020429;/m/0dj5rqm;Into the Wind;1909;;51;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada""}";"{""/m/01z02hx"": ""Sports"", ""/m/0jtdp"": ""Documentary""}"
52549;/m/0dtfn;Star Wars Episode IV: A New Hope;1909;775398007;122;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/01j1n2"": ""Coming of age"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action"", ""/m/09zvmj"": ""Space western""}"
3735646;/m/09y2ln;Khamoshi: The Musical;1909;;159;"{""/m/03k50"": ""Hindi Language""}";"{""/m/03rk0"": ""India""}";"{""/m/068d7h"": ""Romantic drama"", ""/m/02h8pkk"": ""Family Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdkf"": ""Musical Drama"", ""/m/01chg"": ""Bollywood""}"
16800849;/m/0406mxs;Zoey 101: Chasing Zoey;1909;;48;"{""/m/02h40lc"": ""English Language""}";{};"{""/m/0hqxf"": ""Family Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}"
11841904;/m/02rv7tv;Seigi Choujin vs. Ancient Choujin;1909;;45;"{""/m/03_9r"": ""Japanese Language""}";"{""/m/03_3d"": ""Japan""}";"{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/0hcr"": ""Animation""}"
29823773;/m/0fq1f95;Sette cervelli per un colpo perfetto;1972;;;"{""/m/02bjrlw"": ""Italian Language""}";"{""/m/03rjj"": ""Italy""}";"{""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama""}"
142417;/m/011yd2;Apollo 13;1909;355237933;140;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/03g3w"": ""History"", ""/m/07s9rl0"": ""Drama"", ""/m/03k9fj"": ""Adventure""}"
35276916;/m/0j7km38;Gul-E-Bakawali;1939;;;"{""/m/03k50"": ""Hindi Language"", ""/m/0688f"": ""Punjabi language""}";"{""/m/03rk0"": ""India""}";{}
13707904;/m/03cfrpz;Some Nerve;1909;;;"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/02hmvc"": ""Short Film"", ""/m/06ppq"": ""Silent film"", ""/m/01z4y"": ""Comedy"", ""/m/01g6gs"": ""Black-and-white"", ""/m/0219x_"": ""Indie""}"
23393171;/m/06w99fd;Happy Endings?;1909;;81;"{""/m/02hwhyv"": ""Korean Language"", ""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/0hj3n07"": ""Culture & Society"", ""/m/0219x_"": ""Indie"", ""/m/075fzd"": ""Social issues"", ""/m/0jtdp"": ""Documentary""}"
15890076;/m/03qdz2v;Oriana;1909;;88;"{""/m/064_8sq"": ""French Language"", ""/m/06nm1"": ""Spanish Language""}";"{""/m/0f8l9c"": ""France"", ""/m/07ylj"": ""Venezuela""}";"{""/m/01jfsb"": ""Thriller"", ""/m/01lrrt"": ""Melodrama"", ""/m/03q4nz"": ""World cinema"", ""/m/02h8pkk"": ""Family Drama"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama""}"
10396109;/m/02qbkfh;Maid of Salem;1909;;85;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/04xvlr"": ""Period piece"", ""/m/02p0szs"": ""Historical fiction"", ""/m/07s9rl0"": ""Drama"", ""/m/06l3bl"": ""Epic"", ""/m/01g6gs"": ""Black-and-white""}"
18576398;/m/04g1n7d;I Met My Love Again;1938;416687;77;{};"{""/m/09c7w0"": ""United States of America""}";"{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama""}"
21465725;/m/05f8l8g;Lost Children;1956;;85;{};{};"{""/m/082gq"": ""War film""}"
28379458;/m/0crg87f;Zlepè_ov‚_k;1960;;15;{};"{""/m/01mk6"": ""Czechoslovakia""}";"{""/m/02hmvc"": ""Short Film"", ""/m/05p553"": ""Comedy film""}"
23984040;/m/076x56x;Outcast;2010;;93;"{""/m/02h40lc"": ""English Language""}";"{""/m/03rt9"": ""Ireland"", ""/m/07ssc"": ""United Kingdom""}";"{""/m/0g092b"": ""Monster movie"", ""/m/03npn"": ""Horror"", ""/m/01hmnh"": ""Fantasy"", ""/m/03q4nz"": ""World cinema""}"
17182935;/m/043nq1x;Angelo tra la folla;1950;;90;"{""/m/02bjrlw"": ""Italian Language""}";"{""/m/03rjj"": ""Italy""}";"{""/m/01g6gs"": ""Black-and-white""}"
4520229;/m/0c6v_k;Night of the Ninja;1988;;87;{};{};"{""/m/0lsxr"": ""Crime Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/04t2t"": ""Martial Arts Film""}"
4373129;/m/0bztt_;Libahunt;1968;;;"{""/m/02s2l"": ""Estonian Language""}";"{""/m/02kmm"": ""Estonia""}";"{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama""}"
2356365;/m/0765dp;The Stuff;1985;;93;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/0qdzd"": ""B-movie"", ""/m/01q03"": ""Cult"", ""/m/06nbt"": ""Satire"", ""/m/0hj3n7f"": ""Horror Comedy"", ""/m/03npn"": ""Horror"", ""/m/01z4y"": ""Comedy""}"
16350810;/m/03whj0h;Le Bivouac;1896;;;"{""/m/06ppq"": ""Silent film""}";"{""/m/0f8l9c"": ""France""}";"{""/m/02hmvc"": ""Short Film"", ""/m/06ppq"": ""Silent film"", ""/m/01g6gs"": ""Black-and-white"", ""/m/0jtdp"": ""Documentary""}"
32867874;/m/0h3mw7c;The Twist;1909;;107;{};{};"{""/m/05p553"": ""Comedy film""}"
35270323;/m/0h972y0;From Beneath;2012;;83;{};{};"{""/m/01jfsb"": ""Thriller""}"
25813728;/m/05p309z;The Story of Bonnie and Clyde;2010;;;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/03bxz7"": ""Biographical film""}"
1618469;/m/05h345;Cromwell;1970;;145;"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}";"{""/m/07ssc"": ""United Kingdom""}";"{""/m/017fp"": ""Biography"", ""/m/04xvh5"": ""Costume drama"", ""/m/0hj3mws"": ""Biopic [feature]"", ""/m/06l3bl"": ""Epic"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film"", ""/m/03bxz7"": ""Biographical film"", ""/m/0hj3n6f"": ""Historical Epic"", ""/m/03mqtr"": ""Political drama""}"
15897270;/m/03qf7q_;Akku;1909;;;"{""/m/07c9s"": ""Tamil Language""}";"{""/m/03rk0"": ""India""}";"{""/m/07s9rl0"": ""Drama""}"
36404162;/m/0k3qj4n;Game of Werewolves;1909;;98;"{""/m/06nm1"": ""Spanish Language""}";"{""/m/06mkj"": ""Spain""}";"{""/m/0lsxr"": ""Crime Fiction"", ""/m/03npn"": ""Horror"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/01jfsb"": ""Thriller""}"
998111;/m/03xxky;Bored of Education;1909;;10;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/02hmvc"": ""Short Film"", ""/m/01z4y"": ""Comedy"", ""/m/01g6gs"": ""Black-and-white""}"
31693036;/m/0gmbjws;Orkut Oru Ormakoot;2011;;;{};{};"{""/m/07s9rl0"": ""Drama""}"
5352770;/m/0dgzqg;Hermosa Pervesi‚Ÿn;1909;;13;"{""/m/06nm1"": ""Spanish Language""}";{};"{""/m/02hmvc"": ""Short Film""}"
29275321;/m/0ds66jc;Hot Snow;1909;;105;{};"{""/m/05vz3zq"": ""Soviet Union""}";"{""/m/082gq"": ""War film""}"
6843857;/m/0gs64y;The Bermuda Depths;1909;;102;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America"", ""/m/03_3d"": ""Japan""}";"{""/m/01hmnh"": ""Fantasy"", ""/m/03k9fj"": ""Adventure"", ""/m/015w9s"": ""Television movie""}"
3585135;/m/09n3z1;Undercurrent;1909;;116;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/09blyk"": ""Psychological thriller"", ""/m/01g6gs"": ""Black-and-white"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/02xh1"": ""Film noir""}"
68119;/m/0hv81;America, America;1909;;174;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white""}"
26303334;/m/0b764xc;Law of the Jungle;1942;;61;{};"{""/m/09c7w0"": ""United States of America""}";"{""/m/03btsm8"": ""Action/Adventure""}"
30570375;/m/0crx3yp;2012: Supernova;1909;;87;{};"{""/m/09c7w0"": ""United States of America""}";"{""/m/01jfsb"": ""Thriller"", ""/m/01drsx"": ""Disaster"", ""/m/06n90"": ""Science Fiction"", ""/m/03btsm8"": ""Action/Adventure""}"
22395527;/m/05syd3k;King, Queen, Knave;1909;;94;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America"", ""/m/082fr"": ""West Germany""}";"{""/m/01z4y"": ""Comedy""}"
24583175;/m/080mfqh;Bharjari Bete;;;;{};"{""/m/03rk0"": ""India""}";{}
6926036;/m/0gxby8;Buddha's Lost Children;2006;;97;"{""/m/0c_v2"": ""Thai Language""}";"{""/m/059j2"": ""Netherlands""}";"{""/m/0hj3n07"": ""Culture & Society"", ""/m/03q4nz"": ""World cinema"", ""/m/0jtdp"": ""Documentary""}"
1695109;/m/05p0r3;Pacific Heights;1909;44926706;102;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/01jfsb"": ""Thriller"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/09blyk"": ""Psychological thriller"", ""/m/0c3351"": ""Suspense""}"
34470730;/m/0h34t39;Ustanicka ulica;1909;;;"{""/m/0k0sb"": ""Serbian language""}";"{""/m/077qn"": ""Serbia""}";"{""/m/01jfsb"": ""Thriller"", ""/m/07s9rl0"": ""Drama""}"
20237070;/m/04z_n_r;The Day After Trinity: J. Robert Oppenheimer and the Atomic Bomb;1909;;88;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/015w9s"": ""Television movie"", ""/m/082gq"": ""War film"", ""/m/0jtdp"": ""Documentary""}"
7226080;/m/0kv10m;The County Fair;1909;;;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/02hmvc"": ""Short Film"", ""/m/06ppq"": ""Silent film"", ""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white""}"
2474297;/m/07gk72;Omen III: The Final Conflict;1909;20471382;108;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}";"{""/m/01q03"": ""Cult"", ""/m/0g9psvk"": ""Demonic child"", ""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural""}"
32845429;/m/0h3sd1x;Rio Rattler;1935;;55;{};"{""/m/09c7w0"": ""United States of America""}";"{""/m/0hfjk"": ""Western""}"
21450209;/m/05f6qq7;Separation;;;;{};"{""/m/07ssc"": ""United Kingdom""}";"{""/m/07s9rl0"": ""Drama""}"
5067869;/m/0d1808;Gaehwadang imun;1909;;;"{""/m/06ppq"": ""Silent film"", ""/m/02hwhyv"": ""Korean Language""}";"{""/m/06qd3"": ""South Korea""}";"{""/m/06ppq"": ""Silent film"", ""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie"", ""/m/01g6gs"": ""Black-and-white""}"
226682;/m/01h1cp;Casualties of War;1909;18671317;114;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/01fc50"": ""Anti-war"", ""/m/0fx2s"": ""Tragedy"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film"", ""/m/07k67c"": ""Anti-war film""}"
5103449;/m/0d2sp6;I.K.U.;1909;;;"{""/m/03_9r"": ""Japanese Language"", ""/m/02h40lc"": ""English Language""}";"{""/m/03_3d"": ""Japan""}";"{""/m/06n90"": ""Science Fiction"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/0219x_"": ""Indie"", ""/m/02nxfrh"": ""Adult"", ""/m/01yldk"": ""Softcore Porn"", ""/m/01jk9n"": ""Pornographic movie"", ""/m/02js9"": ""Erotica""}"
1693768;/m/05nycn;Eat the Rich;1987;;90;"{""/m/02h40lc"": ""English Language""}";"{""/m/07ssc"": ""United Kingdom""}";"{""/m/0gf28"": ""Parody"", ""/m/0vgkd"": ""Black comedy"", ""/m/06nbt"": ""Satire"", ""/m/01z4y"": ""Comedy""}"
4409434;/m/0c0qqk;Generation X;1909;;87;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/06n90"": ""Science Fiction"", ""/m/04pbhw"": ""Superhero movie""}"
7226135;/m/0kv10_;The Young Millionaire;1909;;;{};"{""/m/09c7w0"": ""United States of America""}";"{""/m/02hmvc"": ""Short Film"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/06ppq"": ""Silent film""}"
18033896;/m/047p1p7;A Wonderful Night in Split;2004;;100;"{""/m/06x8y"": ""Serbo-Croatian"", ""/m/0k0sv"": ""Croatian language"", ""/m/02h40lc"": ""English Language""}";"{""/m/01pj7"": ""Croatia""}";"{""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}"
21859735;/m/05pc7v8;High Season;1909;;94;"{""/m/02h40lc"": ""English Language""}";"{""/m/07ssc"": ""United Kingdom""}";"{""/m/06cvj"": ""Romantic comedy"", ""/m/0gf28"": ""Parody"", ""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy""}"
9445615;/m/0289414;893239;;;;{};"{""/m/03_3d"": ""Japan""}";"{""/m/0gw5n2f"": ""Japanese Movies""}"
32683242;/m/0crs0dx;Invisible Empire: A New World Order Defined;2009;;134;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/0cshrf"": ""Political cinema"", ""/m/0jtdp"": ""Documentary""}"
4923051;/m/0cvcx9;The Waiting;;;;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/03npn"": ""Horror""}"
5028461;/m/0c_k0z;The Thorn;1974;;93;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/0gf28"": ""Parody"", ""/m/06nbt"": ""Satire"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/01z4y"": ""Comedy""}"
2235410;/m/06y47p;Death Machine;1994;;122;"{""/m/02h40lc"": ""English Language""}";"{""/m/07ssc"": ""United Kingdom""}";"{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/03npn"": ""Horror"", ""/m/026ny"": ""Dystopia""}"
389567;/m/022hgq;A Song of Love;1975;;26;{};"{""/m/0f8l9c"": ""France""}";"{""/m/02hmvc"": ""Short Film"", ""/m/0d1w9"": ""Prison"", ""/m/02l7c8"": ""Romance Film"", ""/m/01hmnh"": ""Fantasy""}"
4405649;/m/0c0jgy;The Little Vampire;2000;27965865;95;{};"{""/m/09c7w0"": ""United States of America"", ""/m/059j2"": ""Netherlands"", ""/m/07ssc"": ""United Kingdom"", ""/m/0345h"": ""Germany""}";"{""/m/0hj3myq"": ""Children's/Family"", ""/m/0bj8m2"": ""Children's"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/0hj3n26"": ""Family-Oriented Adventure"", ""/m/0hj3myc"": ""Children's Fantasy""}"
10700893;/m/02qmmvx;5 Rifles;1974;;;"{""/m/03k50"": ""Hindi Language""}";"{""/m/03rk0"": ""India""}";"{""/m/02kdv5l"": ""Action"", ""/m/01z4y"": ""Comedy""}"
142421;/m/011ydl;Babe;1909;254134910;89;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America"", ""/m/0chghy"": ""Australia""}";"{""/m/03k9fj"": ""Adventure"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hqxf"": ""Family Film""}"
23949834;/m/076vjqv;Aces and Eights;1936;;62;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/0lsxr"": ""Crime Fiction"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0hfjk"": ""Western"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama""}"
